"Row.Id","ID","Mating","RIX_ID","Cohort","Sex","Virus","Date_Infected","Timepoint","D0","D7","D7pct","is.baric","uniqueid","dam","sire","ccdam","ccsire","ccrix"
2605,"13421x16034_0077","13421x16034",77,"8_15viii",FALSE,"flu","2015-08-17",7,30.1,29.2,97.0099667774086,0,"13421x16034_77_8_15viii",13421,16034,"CC007","CC070","CC007xCC070"
2606,"13421x16034_0082","13421x16034",82,"8_15viii",FALSE,"flu","2015-08-17",7,29.8,27.7,92.9530201342282,0,"13421x16034_82_8_15viii",13421,16034,"CC007","CC070","CC007xCC070"
2607,"13421x16034_0083","13421x16034",83,"8_15viii",FALSE,"flu","2015-08-17",7,30.3,30.1,99.3399339933993,0,"13421x16034_83_8_15viii",13421,16034,"CC007","CC070","CC007xCC070"
479,"13421x16034_0104","13421x16034",104,"10_15x",FALSE,"flu","2015-10-19",45,23.3,16.7,71.6738197424893,0,"13421x16034_104_10_15x",13421,16034,"CC007","CC070","CC007xCC070"
480,"13421x16034_0105","13421x16034",105,"10_15x",FALSE,"flu","2015-10-19",45,20.7,20.8,100.48309178744,0,"13421x16034_105_10_15x",13421,16034,"CC007","CC070","CC007xCC070"
481,"13421x16034_0106","13421x16034",106,"10_15x",FALSE,"flu","2015-10-19",45,27,22.8,84.4444444444444,0,"13421x16034_106_10_15x",13421,16034,"CC007","CC070","CC007xCC070"
5930,"15119x16521_0021","15119x16521",21,"11_15xiii",FALSE,"flu","2015-11-02",29,29.6,22.6,76.3513513513514,1,"15119x16521_21_11_15xiii",15119,16521,"CC065","CC072","CC065xCC072"
1669,"15155x8054_0010","15155x8054",10,"5_14v",FALSE,"flu","2014-05-19",10,18.62,16.79,90.171858216971,0,"15155x8054_10_5_14v",15155,8054,"CC039","CC020","CC039xCC020"
1670,"15155x8054_0016","15155x8054",16,"5_14v",FALSE,"flu","2014-05-19",10,20.13,20.18,100.248385494287,0,"15155x8054_16_5_14v",15155,8054,"CC039","CC020","CC039xCC020"
1671,"15155x8054_0017","15155x8054",17,"5_14v",FALSE,"flu","2014-05-19",10,21.88,21,95.9780621572212,0,"15155x8054_17_5_14v",15155,8054,"CC039","CC020","CC039xCC020"
1911,"15155x8054_0026","15155x8054",26,"6_14vi",FALSE,"flu","2014-06-16",7,20,19.35,96.75,0,"15155x8054_26_6_14vi",15155,8054,"CC039","CC020","CC039xCC020"
1912,"15155x8054_0027","15155x8054",27,"6_14vi",FALSE,"flu","2014-06-16",7,18.35,17.7,96.4577656675749,0,"15155x8054_27_6_14vi",15155,8054,"CC039","CC020","CC039xCC020"
1913,"15155x8054_0028","15155x8054",28,"6_14vi",FALSE,"flu","2014-06-16",7,17.15,17.6,102.623906705539,0,"15155x8054_28_6_14vi",15155,8054,"CC039","CC020","CC039xCC020"
2503,"15155x8054_0075","15155x8054",75,"8_14viii",FALSE,"flu","2014-08-18",45,17.3,18.45,106.647398843931,0,"15155x8054_75_8_14viii",15155,8054,"CC039","CC020","CC039xCC020"
2504,"15155x8054_0085","15155x8054",85,"8_14viii",FALSE,"flu","2014-08-18",45,20.7,21.7,104.830917874396,0,"15155x8054_85_8_14viii",15155,8054,"CC039","CC020","CC039xCC020"
2505,"15155x8054_0095","15155x8054",95,"8_14viii",FALSE,"flu","2014-08-18",45,17.9,18,100.558659217877,0,"15155x8054_95_8_14viii",15155,8054,"CC039","CC020","CC039xCC020"
2740,"15155x8054_0111","15155x8054",111,"9_14ix",FALSE,"flu","2014-09-15",15,19.05,19.35,101.574803149606,0,"15155x8054_111_9_14ix",15155,8054,"CC039","CC020","CC039xCC020"
2741,"15155x8054_0112","15155x8054",112,"9_14ix",FALSE,"flu","2014-09-15",15,18.4,17.84,96.9565217391304,0,"15155x8054_112_9_14ix",15155,8054,"CC039","CC020","CC039xCC020"
2742,"15155x8054_0113","15155x8054",113,"9_14ix",FALSE,"flu","2014-09-15",15,21.1,21.04,99.7156398104265,0,"15155x8054_113_9_14ix",15155,8054,"CC039","CC020","CC039xCC020"
2743,"15155x8054_0114","15155x8054",114,"9_14ix",FALSE,"flu","2014-09-15",15,19.5,14.44,74.0512820512821,0,"15155x8054_114_9_14ix",15155,8054,"CC039","CC020","CC039xCC020"
2744,"15155x8054_0115","15155x8054",115,"9_14ix",FALSE,"flu","2014-09-15",15,20.25,20.19,99.7037037037037,0,"15155x8054_115_9_14ix",15155,8054,"CC039","CC020","CC039xCC020"
9,"15156x1566_0124","15156x1566",124,"1_13i",FALSE,"flu","2013-01-21",7,21.8,18.95,86.9266055045872,0,"15156x1566_124_1_13i",15156,1566,"CC002","CC021","CC002xCC021"
10,"15156x1566_0125","15156x1566",125,"1_13i",FALSE,"flu","2013-01-21",7,19.6,18.5,94.3877551020408,0,"15156x1566_125_1_13i",15156,1566,"CC002","CC021","CC002xCC021"
11,"15156x1566_0139","15156x1566",139,"1_13i",FALSE,"flu","2013-01-21",7,21.95,19.45,88.6104783599089,0,"15156x1566_139_1_13i",15156,1566,"CC002","CC021","CC002xCC021"
8,"15156x1566_0141","15156x1566",141,"1_13i",FALSE,"flu","2013-01-21",7,22,17.1,77.7272727272727,0,"15156x1566_141_1_13i",15156,1566,"CC002","CC021","CC002xCC021"
967,"15156x1566_0163","15156x1566",163,"2_13ii",FALSE,"flu","2013-02-18",45,18.9,18.45,97.6190476190476,0,"15156x1566_163_2_13ii",15156,1566,"CC002","CC021","CC002xCC021"
968,"15156x1566_0168","15156x1566",168,"2_13ii",FALSE,"flu","2013-02-18",45,23.25,19.7,84.7311827956989,0,"15156x1566_168_2_13ii",15156,1566,"CC002","CC021","CC002xCC021"
958,"15156x1566_0170","15156x1566",170,"2_13ii",FALSE,"flu","2013-02-18",15,19.1,16.55,86.6492146596859,0,"15156x1566_170_2_13ii",15156,1566,"CC002","CC021","CC002xCC021"
959,"15156x1566_0174","15156x1566",174,"2_13ii",FALSE,"flu","2013-02-18",15,24.9,21.5,86.3453815261044,0,"15156x1566_174_2_13ii",15156,1566,"CC002","CC021","CC002xCC021"
969,"15156x1566_0178","15156x1566",178,"2_13ii",FALSE,"flu","2013-02-18",45,20.05,19.3,96.2593516209476,0,"15156x1566_178_2_13ii",15156,1566,"CC002","CC021","CC002xCC021"
960,"15156x1566_0185","15156x1566",185,"2_13ii",FALSE,"flu","2013-02-18",15,23.6,21.9,92.7966101694915,0,"15156x1566_185_2_13ii",15156,1566,"CC002","CC021","CC002xCC021"
1160,"15156x1566_0195","15156x1566",195,"3_13iii",FALSE,"flu","2013-03-18",10,24.15,21.45,88.8198757763975,0,"15156x1566_195_3_13iii",15156,1566,"CC002","CC021","CC002xCC021"
1161,"15156x1566_0199","15156x1566",199,"3_13iii",FALSE,"flu","2013-03-18",10,21.3,18.8,88.2629107981221,0,"15156x1566_199_3_13iii",15156,1566,"CC002","CC021","CC002xCC021"
1162,"15156x1566_0200","15156x1566",200,"3_13iii",FALSE,"flu","2013-03-18",10,23.45,21.1,89.9786780383795,0,"15156x1566_200_3_13iii",15156,1566,"CC002","CC021","CC002xCC021"
1163,"15156x1566_0201","15156x1566",201,"3_13iii",FALSE,"flu","2013-03-18",15,21.7,19.05,87.7880184331797,0,"15156x1566_201_3_13iii",15156,1566,"CC002","CC021","CC002xCC021"
1164,"15156x1566_0202","15156x1566",202,"3_13iii",FALSE,"flu","2013-03-18",15,22.6,20.65,91.3716814159292,0,"15156x1566_202_3_13iii",15156,1566,"CC002","CC021","CC002xCC021"
328,"15156x3252_0006","15156x3252",6,"10_13x",FALSE,"flu","2013-10-14",45,23.6,23.15,98.093220338983,0,"15156x3252_6_10_13x",15156,3252,"CC002","CC011","CC002xCC011"
329,"15156x3252_0007","15156x3252",7,"10_13x",FALSE,"flu","2013-10-14",45,23.75,22.65,95.3684210526316,0,"15156x3252_7_10_13x",15156,3252,"CC002","CC011","CC002xCC011"
310,"15156x3252_0011","15156x3252",11,"10_13x",FALSE,"flu","2013-10-14",15,23.6,21.75,92.1610169491525,0,"15156x3252_11_10_13x",15156,3252,"CC002","CC011","CC002xCC011"
330,"15156x3252_0013","15156x3252",13,"10_13x",FALSE,"flu","2013-10-14",45,23.3,23.25,99.7854077253219,0,"15156x3252_13_10_13x",15156,3252,"CC002","CC011","CC002xCC011"
307,"15156x3252_0020","15156x3252",20,"10_13x",FALSE,"flu","2013-10-21",10,22.7,22.4,98.6784140969163,0,"15156x3252_20_10_13x",15156,3252,"CC002","CC011","CC002xCC011"
333,"15156x3252_0023","15156x3252",23,"10_13x",FALSE,"flu","2013-10-14",7,20.15,20.4,101.240694789082,0,"15156x3252_23_10_13x",15156,3252,"CC002","CC011","CC002xCC011"
311,"15156x3252_0032","15156x3252",32,"10_13x",FALSE,"flu","2013-10-14",15,22.7,22.2,97.7973568281938,0,"15156x3252_32_10_13x",15156,3252,"CC002","CC011","CC002xCC011"
308,"15156x3252_0034","15156x3252",34,"10_13x",FALSE,"flu","2013-10-21",10,24.5,25.7,104.897959183673,0,"15156x3252_34_10_13x",15156,3252,"CC002","CC011","CC002xCC011"
336,"15156x3252_0037","15156x3252",37,"10_13x",FALSE,"flu","2013-10-14",7,25.8,24.65,95.5426356589147,0,"15156x3252_37_10_13x",15156,3252,"CC002","CC011","CC002xCC011"
334,"15156x3252_0048","15156x3252",48,"10_13x",FALSE,"flu","2013-10-14",7,27.25,26.2,96.1467889908257,0,"15156x3252_48_10_13x",15156,3252,"CC002","CC011","CC002xCC011"
309,"15156x3252_0049","15156x3252",49,"10_13x",FALSE,"flu","2013-10-21",10,26.9,25.3,94.0520446096654,0,"15156x3252_49_10_13x",15156,3252,"CC002","CC011","CC002xCC011"
312,"15156x3252_0056","15156x3252",56,"10_13x",FALSE,"flu","2013-10-14",15,25.3,23.3,92.094861660079,0,"15156x3252_56_10_13x",15156,3252,"CC002","CC011","CC002xCC011"
331,"15156x3252_0058","15156x3252",58,"10_13x",FALSE,"flu","2013-10-14",45,21.1,19.75,93.6018957345972,0,"15156x3252_58_10_13x",15156,3252,"CC002","CC011","CC002xCC011"
332,"15156x3252_0059","15156x3252",59,"10_13x",FALSE,"flu","2013-10-14",45,23.25,21.3,91.6129032258064,0,"15156x3252_59_10_13x",15156,3252,"CC002","CC011","CC002xCC011"
16,"1566x8002_0036","1566x8002",36,"1_13i",FALSE,"flu","2013-01-21",15,18.6,18.15,97.5806451612903,0,"1566x8002_36_1_13i",1566,8002,"CC021","CC032","CC021xCC032"
17,"1566x8002_0037","1566x8002",37,"1_13i",FALSE,"flu","2013-01-21",15,20.5,19.05,92.9268292682927,0,"1566x8002_37_1_13i",1566,8002,"CC021","CC032","CC021xCC032"
15,"1566x8002_0041","1566x8002",41,"1_13i",FALSE,"flu","2013-01-21",15,19.45,16.15,83.0334190231362,0,"1566x8002_41_1_13i",1566,8002,"CC021","CC032","CC021xCC032"
1932,"1566x8043_0024","1566x8043",24,"6_14vi",FALSE,"flu","2014-06-16",45,21.25,20.25,95.2941176470588,0,"1566x8043_24_6_14vi",1566,8043,"CC021","CC023","CC021xCC023"
1933,"1566x8043_0025","1566x8043",25,"6_14vi",FALSE,"flu","2014-06-16",45,20.15,20.4,101.240694789082,0,"1566x8043_25_6_14vi",1566,8043,"CC021","CC023","CC021xCC023"
1934,"1566x8043_0026","1566x8043",26,"6_14vi",FALSE,"flu","2014-06-16",45,20.7,21.65,104.589371980676,0,"1566x8043_26_6_14vi",1566,8043,"CC021","CC023","CC021xCC023"
1935,"1566x8043_0031","1566x8043",31,"6_14vi",FALSE,"flu","2014-06-16",7,23.65,24.1,101.902748414376,0,"1566x8043_31_6_14vi",1566,8043,"CC021","CC023","CC021xCC023"
1917,"1566x8043_0032","1566x8043",32,"6_14vi",FALSE,"flu","2014-06-16",10,21.85,22.5,102.974828375286,0,"1566x8043_32_6_14vi",1566,8043,"CC021","CC023","CC021xCC023"
1936,"1566x8043_0034","1566x8043",34,"6_14vi",FALSE,"flu","2014-06-16",7,20.2,21.8,107.920792079208,0,"1566x8043_34_6_14vi",1566,8043,"CC021","CC023","CC021xCC023"
1937,"1566x8043_0035","1566x8043",35,"6_14vi",FALSE,"flu","2014-06-16",7,22.45,22.5,100.222717149221,0,"1566x8043_35_6_14vi",1566,8043,"CC021","CC023","CC021xCC023"
1918,"1566x8043_0039","1566x8043",39,"6_14vi",FALSE,"flu","2014-06-16",10,19.25,18.95,98.4415584415584,0,"1566x8043_39_6_14vi",1566,8043,"CC021","CC023","CC021xCC023"
1919,"1566x8043_0040","1566x8043",40,"6_14vi",FALSE,"flu","2014-06-16",10,22.9,21.5,93.8864628820961,0,"1566x8043_40_6_14vi",1566,8043,"CC021","CC023","CC021xCC023"
2261,"1566x8043_0078","1566x8043",78,"7_14vii",FALSE,"flu","2014-07-21",15,21.54,22,102.13556174559,0,"1566x8043_78_7_14vii",1566,8043,"CC021","CC023","CC021xCC023"
2262,"1566x8043_0079","1566x8043",79,"7_14vii",FALSE,"flu","2014-07-21",15,19.98,21.5,107.607607607608,0,"1566x8043_79_7_14vii",1566,8043,"CC021","CC023","CC021xCC023"
2263,"1566x8043_0080","1566x8043",80,"7_14vii",FALSE,"flu","2014-07-21",15,21.46,22,102.516309412861,0,"1566x8043_80_7_14vii",1566,8043,"CC021","CC023","CC021xCC023"
3737,"1566x8043_0110","1566x8043",110,"9_14ix",FALSE,"flu","2014-09-01",29,24,23.8,99.1666666666667,1,"1566x8043_110_9_14ix",1566,8043,"CC021","CC023","CC021xCC023"
3738,"1566x8043_0111","1566x8043",111,"9_14ix",FALSE,"flu","2014-09-01",29,21.4,21.3,99.5327102803738,1,"1566x8043_111_9_14ix",1566,8043,"CC021","CC023","CC021xCC023"
3739,"1566x8043_0118","1566x8043",118,"9_14ix",FALSE,"flu","2014-09-01",29,24.4,23.5,96.3114754098361,1,"1566x8043_118_9_14ix",1566,8043,"CC021","CC023","CC021xCC023"
3126,"16012x15119_0009","16012x15119",9,"8_14viii",FALSE,"flu","2014-08-04",29,24.6,18.5,75.2032520325203,1,"16012x15119_9_8_14viii",16012,15119,"CC059","CC065","CC059xCC065"
3127,"16012x15119_0014","16012x15119",14,"8_14viii",FALSE,"flu","2014-08-04",29,25.2,25.4,100.793650793651,1,"16012x15119_14_8_14viii",16012,15119,"CC059","CC065","CC059xCC065"
3128,"16012x15119_0019","16012x15119",19,"8_14viii",FALSE,"flu","2014-08-04",29,28.7,24.6,85.7142857142857,1,"16012x15119_19_8_14viii",16012,15119,"CC059","CC065","CC059xCC065"
1080,"16012x15119_0125","16012x15119",125,"2_15ii",FALSE,"flu","2015-02-15",7,26.4,24.7,93.5606060606061,0,"16012x15119_125_2_15ii",16012,15119,"CC059","CC065","CC059xCC065"
1997,"16034x13067_0032","16034x13067",32,"6_15vi",FALSE,"flu","2015-06-15",10,27.5,26.4,96,0,"16034x13067_32_6_15vi",16034,13067,"CC070","CC003","CC070xCC003"
2008,"16034x13067_0038","16034x13067",38,"6_15vi",FALSE,"flu","2015-06-15",7,23.5,23.2,98.7234042553192,0,"16034x13067_38_6_15vi",16034,13067,"CC070","CC003","CC070xCC003"
1998,"16034x13067_0039","16034x13067",39,"6_15vi",FALSE,"flu","2015-06-15",10,24.2,22.2,91.7355371900827,0,"16034x13067_39_6_15vi",16034,13067,"CC070","CC003","CC070xCC003"
2001,"16034x13067_0040","16034x13067",40,"6_15vi",FALSE,"flu","2015-06-15",15,25.8,20.3,78.6821705426357,0,"16034x13067_40_6_15vi",16034,13067,"CC070","CC003","CC070xCC003"
1999,"16034x13067_0044","16034x13067",44,"6_15vi",FALSE,"flu","2015-06-15",10,26.4,22.3,84.469696969697,0,"16034x13067_44_6_15vi",16034,13067,"CC070","CC003","CC070xCC003"
2002,"16034x13067_0046","16034x13067",46,"6_15vi",FALSE,"flu","2015-06-15",15,27.8,21.5,77.3381294964029,0,"16034x13067_46_6_15vi",16034,13067,"CC070","CC003","CC070xCC003"
4192,"16034x13067_0058","16034x13067",58,"6_15vii",FALSE,"flu","2015-06-22",29,22.2,22.4,100.900900900901,1,"16034x13067_58_6_15vii",16034,13067,"CC070","CC003","CC070xCC003"
4193,"16034x13067_0060","16034x13067",60,"6_15vii",FALSE,"flu","2015-06-22",29,21.4,19.8,92.5233644859813,1,"16034x13067_60_6_15vii",16034,13067,"CC070","CC003","CC070xCC003"
4194,"16034x13067_0064","16034x13067",64,"6_15vii",FALSE,"flu","2015-06-22",29,21.8,20.5,94.0366972477064,1,"16034x13067_64_6_15vii",16034,13067,"CC070","CC003","CC070xCC003"
2309,"16034x13067_0082","16034x13067",82,"7_15vii",FALSE,"flu","2015-07-20",45,24.3,22.9,94.238683127572,0,"16034x13067_82_7_15vii",16034,13067,"CC070","CC003","CC070xCC003"
2310,"16034x13067_0083","16034x13067",83,"7_15vii",FALSE,"flu","2015-07-20",45,23.4,22.6,96.5811965811966,0,"16034x13067_83_7_15vii",16034,13067,"CC070","CC003","CC070xCC003"
2311,"16034x13067_0084","16034x13067",84,"7_15vii",FALSE,"flu","2015-07-20",45,26.2,20.3,77.4809160305344,0,"16034x13067_84_7_15vii",16034,13067,"CC070","CC003","CC070xCC003"
2312,"16034x13067_0085","16034x13067",85,"7_15vii",FALSE,"flu","2015-07-20",7,23.8,21.2,89.0756302521008,0,"16034x13067_85_7_15vii",16034,13067,"CC070","CC003","CC070xCC003"
2313,"16034x13067_0086","16034x13067",86,"7_15vii",FALSE,"flu","2015-07-20",7,24.3,24.1,99.1769547325103,0,"16034x13067_86_7_15vii",16034,13067,"CC070","CC003","CC070xCC003"
2314,"16034x13067_0090","16034x13067",90,"7_15vii",FALSE,"flu","2015-07-20",7,27.9,26.6,95.3405017921147,0,"16034x13067_90_7_15vii",16034,13067,"CC070","CC003","CC070xCC003"
2518,"16072x3393_0013","16072x3393",13,"8_14viii",FALSE,"flu","2014-08-18",7,30.8,30.95,100.487012987013,0,"16072x3393_13_8_14viii",16072,3393,"CC037","CC057","CC037xCC057"
2519,"16072x3393_0014","16072x3393",14,"8_14viii",FALSE,"flu","2014-08-18",7,32.7,31.75,97.0948012232416,0,"16072x3393_14_8_14viii",16072,3393,"CC037","CC057","CC037xCC057"
2520,"16072x3393_0015","16072x3393",15,"8_14viii",FALSE,"flu","2014-08-18",7,29.75,29.7,99.8319327731092,0,"16072x3393_15_8_14viii",16072,3393,"CC037","CC057","CC037xCC057"
2521,"16072x3393_0017","16072x3393",17,"8_14viii",FALSE,"flu","2014-08-18",7,31.9,29.2,91.5360501567398,0,"16072x3393_17_8_14viii",16072,3393,"CC037","CC057","CC037xCC057"
3144,"16072x3393_0030","16072x3393",30,"8_14viii",FALSE,"flu","2014-08-04",29,27.4,26,94.8905109489051,1,"16072x3393_30_8_14viii",16072,3393,"CC037","CC057","CC037xCC057"
3145,"16072x3393_0031","16072x3393",31,"8_14viii",FALSE,"flu","2014-08-04",29,24.3,22.2,91.358024691358,1,"16072x3393_31_8_14viii",16072,3393,"CC037","CC057","CC037xCC057"
3146,"16072x3393_0053","16072x3393",53,"8_14viii",FALSE,"flu","2014-08-04",29,22.6,20.8,92.0353982300885,1,"16072x3393_53_8_14viii",16072,3393,"CC037","CC057","CC037xCC057"
2768,"16072x3393_0117","16072x3393",117,"9_14ix",FALSE,"flu","2014-09-15",10,24.05,22.03,91.6008316008316,0,"16072x3393_117_9_14ix",16072,3393,"CC037","CC057","CC037xCC057"
2771,"16072x3393_0118","16072x3393",118,"9_14ix",FALSE,"flu","2014-09-15",15,21.85,20.89,95.6064073226545,0,"16072x3393_118_9_14ix",16072,3393,"CC037","CC057","CC037xCC057"
2772,"16072x3393_0119","16072x3393",119,"9_14ix",FALSE,"flu","2014-09-15",15,25.15,24.9,99.0059642147117,0,"16072x3393_119_9_14ix",16072,3393,"CC037","CC057","CC037xCC057"
2773,"16072x3393_0120","16072x3393",120,"9_14ix",FALSE,"flu","2014-09-15",15,25.85,25.24,97.6402321083172,0,"16072x3393_120_9_14ix",16072,3393,"CC037","CC057","CC037xCC057"
2769,"16072x3393_0121","16072x3393",121,"9_14ix",FALSE,"flu","2014-09-15",10,25.8,24.93,96.6279069767442,0,"16072x3393_121_9_14ix",16072,3393,"CC037","CC057","CC037xCC057"
2777,"16072x3393_0142","16072x3393",142,"9_14ix",FALSE,"flu","2014-09-15",45,25.6,24.9,97.265625,0,"16072x3393_142_9_14ix",16072,3393,"CC037","CC057","CC037xCC057"
2778,"16072x3393_0143","16072x3393",143,"9_14ix",FALSE,"flu","2014-09-15",45,25.35,24.16,95.3057199211045,0,"16072x3393_143_9_14ix",16072,3393,"CC037","CC057","CC037xCC057"
2779,"16072x3393_0144","16072x3393",144,"9_14ix",FALSE,"flu","2014-09-15",45,21.95,21.9,99.7722095671982,0,"16072x3393_144_9_14ix",16072,3393,"CC037","CC057","CC037xCC057"
2780,"16072x3393_0145","16072x3393",145,"9_14ix",FALSE,"flu","2014-09-15",45,22.05,21.22,96.2358276643991,0,"16072x3393_145_9_14ix",16072,3393,"CC037","CC057","CC037xCC057"
2781,"16072x3393_0146","16072x3393",146,"9_14ix",FALSE,"flu","2014-09-15",45,21.6,21.37,98.9351851851852,0,"16072x3393_146_9_14ix",16072,3393,"CC037","CC057","CC037xCC057"
2782,"16072x3393_0147","16072x3393",147,"9_14ix",FALSE,"flu","2014-09-15",45,21.6,21.03,97.3611111111111,0,"16072x3393_147_9_14ix",16072,3393,"CC037","CC057","CC037xCC057"
2770,"16072x3393_0148","16072x3393",148,"9_14ix",FALSE,"flu","2014-09-15",10,24.2,23.3,96.2809917355372,0,"16072x3393_148_9_14ix",16072,3393,"CC037","CC057","CC037xCC057"
2032,"16072x5346_0001","16072x5346",1,"6_15vi",FALSE,"flu","2015-06-15",7,22.2,21,94.5945945945946,0,"16072x5346_1_6_15vi",16072,5346,"CC037","CC046","CC037xCC046"
2033,"16072x5346_0002","16072x5346",2,"6_15vi",FALSE,"flu","2015-06-15",7,24.5,24.2,98.7755102040816,0,"16072x5346_2_6_15vi",16072,5346,"CC037","CC046","CC037xCC046"
2009,"16072x5346_0009","16072x5346",9,"6_15vi",FALSE,"flu","2015-06-15",10,22.8,22.1,96.9298245614035,0,"16072x5346_9_6_15vi",16072,5346,"CC037","CC046","CC037xCC046"
2010,"16072x5346_0010","16072x5346",10,"6_15vi",FALSE,"flu","2015-06-15",10,20.6,19.7,95.631067961165,0,"16072x5346_10_6_15vi",16072,5346,"CC037","CC046","CC037xCC046"
2034,"16072x5346_0019","16072x5346",19,"6_15vi",FALSE,"flu","2015-06-15",7,22.4,21.8,97.3214285714286,0,"16072x5346_19_6_15vi",16072,5346,"CC037","CC046","CC037xCC046"
2011,"16072x5346_0023","16072x5346",23,"6_15vi",FALSE,"flu","2015-06-15",10,20.3,20.2,99.5073891625616,0,"16072x5346_23_6_15vi",16072,5346,"CC037","CC046","CC037xCC046"
2012,"16072x5346_0024","16072x5346",24,"6_15vi",FALSE,"flu","2015-06-15",15,20.6,19.8,96.1165048543689,0,"16072x5346_24_6_15vi",16072,5346,"CC037","CC046","CC037xCC046"
2013,"16072x5346_0029","16072x5346",29,"6_15vi",FALSE,"flu","2015-06-15",15,22,20.2,91.8181818181818,0,"16072x5346_29_6_15vi",16072,5346,"CC037","CC046","CC037xCC046"
2014,"16072x5346_0036","16072x5346",36,"6_15vi",FALSE,"flu","2015-06-15",15,25.5,25.1,98.4313725490196,0,"16072x5346_36_6_15vi",16072,5346,"CC037","CC046","CC037xCC046"
4093,"16072x5346_0087","16072x5346",87,"7_15viii",FALSE,"flu","2015-07-20",29,22,19.3,87.7272727272727,1,"16072x5346_87_7_15viii",16072,5346,"CC037","CC046","CC037xCC046"
4094,"16072x5346_0093","16072x5346",93,"7_15viii",FALSE,"flu","2015-07-20",29,21,18.4,87.6190476190476,1,"16072x5346_93_7_15viii",16072,5346,"CC037","CC046","CC037xCC046"
4095,"16072x5346_0094","16072x5346",94,"7_15viii",FALSE,"flu","2015-07-20",29,20.7,19.1,92.2705314009662,1,"16072x5346_94_7_15viii",16072,5346,"CC037","CC046","CC037xCC046"
24,"16188x3252_0082","16188x3252",82,"1_13i",FALSE,"flu","2013-01-21",15,21.3,20.45,96.0093896713615,0,"16188x3252_82_1_13i",16188,3252,"CC004","CC011","CC004xCC011"
1393,"16188x3252_0154","16188x3252",154,"4_13iv",FALSE,"flu","2013-04-15",45,25.15,24.8,98.6083499005964,0,"16188x3252_154_4_13iv",16188,3252,"CC004","CC011","CC004xCC011"
1394,"16188x3252_0155","16188x3252",155,"4_13iv",FALSE,"flu","2013-04-15",45,23.6,22.6,95.7627118644068,0,"16188x3252_155_4_13iv",16188,3252,"CC004","CC011","CC004xCC011"
1395,"16188x3252_0160","16188x3252",160,"4_13iv",FALSE,"flu","2013-04-15",45,21.85,21.5,98.3981693363844,0,"16188x3252_160_4_13iv",16188,3252,"CC004","CC011","CC004xCC011"
1654,"16188x3252_0185","16188x3252",185,"5_13v",FALSE,"flu","2013-05-20",7,22.55,22.65,100.443458980044,0,"16188x3252_185_5_13v",16188,3252,"CC004","CC011","CC004xCC011"
1655,"16188x3252_0186","16188x3252",186,"5_13v",FALSE,"flu","2013-05-20",7,22.2,21.75,97.972972972973,0,"16188x3252_186_5_13v",16188,3252,"CC004","CC011","CC004xCC011"
1656,"16188x3252_0187","16188x3252",187,"5_13v",FALSE,"flu","2013-05-20",7,22.6,22.2,98.2300884955752,0,"16188x3252_187_5_13v",16188,3252,"CC004","CC011","CC004xCC011"
1863,"16188x3252_0198","16188x3252",198,"6_13vi",FALSE,"flu","2013-06-17",10,29.85,29.2,97.822445561139,0,"16188x3252_198_6_13vi",16188,3252,"CC004","CC011","CC004xCC011"
1864,"16188x3252_0199","16188x3252",199,"6_13vi",FALSE,"flu","2013-06-17",10,25,24.7,98.8,0,"16188x3252_199_6_13vi",16188,3252,"CC004","CC011","CC004xCC011"
1865,"16188x3252_0217","16188x3252",217,"6_13vi",FALSE,"flu","2013-06-17",10,27.6,24.65,89.3115942028985,0,"16188x3252_217_6_13vi",16188,3252,"CC004","CC011","CC004xCC011"
1866,"16188x3252_0218","16188x3252",218,"6_13vi",FALSE,"flu","2013-06-17",10,22.85,21.6,94.5295404814004,0,"16188x3252_218_6_13vi",16188,3252,"CC004","CC011","CC004xCC011"
2128,"16188x3252_0236","16188x3252",236,"7_13vii",FALSE,"flu","2013-07-22",15,24.97,25,100.120144173008,0,"16188x3252_236_7_13vii",16188,3252,"CC004","CC011","CC004xCC011"
2129,"16188x3252_0237","16188x3252",237,"7_13vii",FALSE,"flu","2013-07-22",15,22.1,21.3,96.3800904977376,0,"16188x3252_237_7_13vii",16188,3252,"CC004","CC011","CC004xCC011"
2130,"16188x3252_0238","16188x3252",238,"7_13vii",FALSE,"flu","2013-07-22",15,25.31,23.9,94.4290794152509,0,"16188x3252_238_7_13vii",16188,3252,"CC004","CC011","CC004xCC011"
618,"16188x8005_0074","16188x8005",74,"11_13xi",FALSE,"flu","2013-11-11",10,21,16.85,80.2380952380953,0,"16188x8005_74_11_13xi",16188,8005,"CC004","CC012","CC004xCC012"
619,"16188x8005_0075","16188x8005",75,"11_13xi",FALSE,"flu","2013-11-11",10,20.6,14.9,72.3300970873786,0,"16188x8005_75_11_13xi",16188,8005,"CC004","CC012","CC004xCC012"
754,"16188x8005_0077","16188x8005",77,"12_13xii",FALSE,"flu","2013-12-09",45,22.15,18.75,84.6501128668172,0,"16188x8005_77_12_13xii",16188,8005,"CC004","CC012","CC004xCC012"
73,"16188x8005_0081","16188x8005",81,"1_14i",FALSE,"flu","2014-01-20",15,23.62,21.85,92.506350550381,0,"16188x8005_81_1_14i",16188,8005,"CC004","CC012","CC004xCC012"
